coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,almond,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,almond,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,almond,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,coconut,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,white,oat,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,fresh,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,evapore,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,almond,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,coconut,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,brown,oat,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,fresh,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,evapore,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,almond,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,coconut,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,saccharin,oat,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,fresh,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,caramel syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,cinnamon powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,evapore,chocolate powder,2.4
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,almond,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,coconut,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,chocolate syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,strawberry syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,caramel syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,hazelnut syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,vanilla syrup,3.1
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,cinnamon powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,stevia,oat,chocolate powder,2.8
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,chocolate syrup,3.0
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,strawberry syrup,3.0
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,caramel syrup,3.0
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,hazelnut syrup,3.0
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,vanilla syrup,3.0
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,cinnamon powder,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,,chocolate powder,2.6999999999999997
freddo cappuccino latte,regular,80% arabica + 20% Robusta,very sweet,honey,fresh,,2.6999999999999997
