tee_type,variety,sugar,sugar_type,milk,extra,cost
tee,moroccan mint,very sweet,stevia,oat,caramel syrup,2.5
tee,moroccan mint,very sweet,stevia,oat,hazelnut syrup,2.5
tee,moroccan mint,very sweet,stevia,oat,vanilla syrup,2.5
tee,moroccan mint,very sweet,stevia,oat,cinnamon powder,2.2
tee,moroccan mint,very sweet,stevia,oat,chocolate powder,2.2
tee,moroccan mint,very sweet,honey,,,2.1
tee,moroccan mint,very sweet,honey,,chocolate syrup,2.4
tee,moroccan mint,very sweet,honey,,strawberry syrup,2.4
tee,moroccan mint,very sweet,honey,,caramel syrup,2.4
tee,moroccan mint,very sweet,honey,,hazelnut syrup,2.4
tee,moroccan mint,very sweet,honey,,vanilla syrup,2.4
tee,moroccan mint,very sweet,honey,,cinnamon powder,2.1
tee,moroccan mint,very sweet,honey,,chocolate powder,2.1
tee,moroccan mint,very sweet,honey,fresh,,2.1
tee,moroccan mint,very sweet,honey,fresh,chocolate syrup,2.4
tee,moroccan mint,very sweet,honey,fresh,strawberry syrup,2.4
tee,moroccan mint,very sweet,honey,fresh,caramel syrup,2.4
tee,moroccan mint,very sweet,honey,fresh,hazelnut syrup,2.4
tee,moroccan mint,very sweet,honey,fresh,vanilla syrup,2.4
tee,moroccan mint,very sweet,honey,fresh,cinnamon powder,2.1
tee,moroccan mint,very sweet,honey,fresh,chocolate powder,2.1
tee,moroccan mint,very sweet,honey,evapore,,2.1
tee,moroccan mint,very sweet,honey,evapore,chocolate syrup,2.4
tee,moroccan mint,very sweet,honey,evapore,strawberry syrup,2.4
tee,moroccan mint,very sweet,honey,evapore,caramel syrup,2.4
tee,moroccan mint,very sweet,honey,evapore,hazelnut syrup,2.4
tee,moroccan mint,very sweet,honey,evapore,vanilla syrup,2.4
tee,moroccan mint,very sweet,honey,evapore,cinnamon powder,2.1
tee,moroccan mint,very sweet,honey,evapore,chocolate powder,2.1
tee,moroccan mint,very sweet,honey,almond,,2.5
tee,moroccan mint,very sweet,honey,almond,chocolate syrup,2.8
tee,moroccan mint,very sweet,honey,almond,strawberry syrup,2.8
tee,moroccan mint,very sweet,honey,almond,caramel syrup,2.8
tee,moroccan mint,very sweet,honey,almond,hazelnut syrup,2.8
tee,moroccan mint,very sweet,honey,almond,vanilla syrup,2.8
tee,moroccan mint,very sweet,honey,almond,cinnamon powder,2.5
tee,moroccan mint,very sweet,honey,almond,chocolate powder,2.5
tee,moroccan mint,very sweet,honey,coconut,,2.5
tee,moroccan mint,very sweet,honey,coconut,chocolate syrup,2.8
tee,moroccan mint,very sweet,honey,coconut,strawberry syrup,2.8
tee,moroccan mint,very sweet,honey,coconut,caramel syrup,2.8
tee,moroccan mint,very sweet,honey,coconut,hazelnut syrup,2.8
tee,moroccan mint,very sweet,honey,coconut,vanilla syrup,2.8
tee,moroccan mint,very sweet,honey,coconut,cinnamon powder,2.5
tee,moroccan mint,very sweet,honey,coconut,chocolate powder,2.5
tee,moroccan mint,very sweet,honey,oat,,2.5
tee,moroccan mint,very sweet,honey,oat,chocolate syrup,2.8
tee,moroccan mint,very sweet,honey,oat,strawberry syrup,2.8
tee,moroccan mint,very sweet,honey,oat,caramel syrup,2.8
tee,moroccan mint,very sweet,honey,oat,hazelnut syrup,2.8
tee,moroccan mint,very sweet,honey,oat,vanilla syrup,2.8
tee,moroccan mint,very sweet,honey,oat,cinnamon powder,2.5
tee,moroccan mint,very sweet,honey,oat,chocolate powder,2.5
tee,black with forest fruits,,,,,1.8
tee,black with forest fruits,,,,chocolate syrup,2.1
tee,black with forest fruits,,,,strawberry syrup,2.1
tee,black with forest fruits,,,,caramel syrup,2.1
tee,black with forest fruits,,,,hazelnut syrup,2.1
tee,black with forest fruits,,,,vanilla syrup,2.1
tee,black with forest fruits,,,,cinnamon powder,1.8
tee,black with forest fruits,,,,chocolate powder,1.8
tee,black with forest fruits,,,fresh,,1.8
tee,black with forest fruits,,,fresh,chocolate syrup,2.1
tee,black with forest fruits,,,fresh,strawberry syrup,2.1
tee,black with forest fruits,,,fresh,caramel syrup,2.1
tee,black with forest fruits,,,fresh,hazelnut syrup,2.1
tee,black with forest fruits,,,fresh,vanilla syrup,2.1
tee,black with forest fruits,,,fresh,cinnamon powder,1.8
tee,black with forest fruits,,,fresh,chocolate powder,1.8
tee,black with forest fruits,,,evapore,,1.8
tee,black with forest fruits,,,evapore,chocolate syrup,2.1
tee,black with forest fruits,,,evapore,strawberry syrup,2.1
tee,black with forest fruits,,,evapore,caramel syrup,2.1
tee,black with forest fruits,,,evapore,hazelnut syrup,2.1
tee,black with forest fruits,,,evapore,vanilla syrup,2.1
tee,black with forest fruits,,,evapore,cinnamon powder,1.8
tee,black with forest fruits,,,evapore,chocolate powder,1.8
tee,black with forest fruits,,,almond,,2.2
tee,black with forest fruits,,,almond,chocolate syrup,2.5
tee,black with forest fruits,,,almond,strawberry syrup,2.5
tee,black with forest fruits,,,almond,caramel syrup,2.5
tee,black with forest fruits,,,almond,hazelnut syrup,2.5
tee,black with forest fruits,,,almond,vanilla syrup,2.5
tee,black with forest fruits,,,almond,cinnamon powder,2.2
tee,black with forest fruits,,,almond,chocolate powder,2.2
tee,black with forest fruits,,,coconut,,2.2
tee,black with forest fruits,,,coconut,chocolate syrup,2.5
tee,black with forest fruits,,,coconut,strawberry syrup,2.5
tee,black with forest fruits,,,coconut,caramel syrup,2.5
tee,black with forest fruits,,,coconut,hazelnut syrup,2.5
tee,black with forest fruits,,,coconut,vanilla syrup,2.5
tee,black with forest fruits,,,coconut,cinnamon powder,2.2
tee,black with forest fruits,,,coconut,chocolate powder,2.2
tee,black with forest fruits,,,oat,,2.2
tee,black with forest fruits,,,oat,chocolate syrup,2.5
tee,black with forest fruits,,,oat,strawberry syrup,2.5
tee,black with forest fruits,,,oat,caramel syrup,2.5
tee,black with forest fruits,,,oat,hazelnut syrup,2.5
tee,black with forest fruits,,,oat,vanilla syrup,2.5
tee,black with forest fruits,,,oat,cinnamon powder,2.2
tee,black with forest fruits,,,oat,chocolate powder,2.2
tee,black with forest fruits,,white,,,1.8
tee,black with forest fruits,,white,,chocolate syrup,2.1
tee,black with forest fruits,,white,,strawberry syrup,2.1
tee,black with forest fruits,,white,,caramel syrup,2.1
tee,black with forest fruits,,white,,hazelnut syrup,2.1
tee,black with forest fruits,,white,,vanilla syrup,2.1
tee,black with forest fruits,,white,,cinnamon powder,1.8
tee,black with forest fruits,,white,,chocolate powder,1.8
tee,black with forest fruits,,white,fresh,,1.8
tee,black with forest fruits,,white,fresh,chocolate syrup,2.1
tee,black with forest fruits,,white,fresh,strawberry syrup,2.1
tee,black with forest fruits,,white,fresh,caramel syrup,2.1
tee,black with forest fruits,,white,fresh,hazelnut syrup,2.1
tee,black with forest fruits,,white,fresh,vanilla syrup,2.1
tee,black with forest fruits,,white,fresh,cinnamon powder,1.8
tee,black with forest fruits,,white,fresh,chocolate powder,1.8
tee,black with forest fruits,,white,evapore,,1.8
tee,black with forest fruits,,white,evapore,chocolate syrup,2.1
tee,black with forest fruits,,white,evapore,strawberry syrup,2.1
tee,black with forest fruits,,white,evapore,caramel syrup,2.1
tee,black with forest fruits,,white,evapore,hazelnut syrup,2.1
tee,black with forest fruits,,white,evapore,vanilla syrup,2.1
tee,black with forest fruits,,white,evapore,cinnamon powder,1.8
tee,black with forest fruits,,white,evapore,chocolate powder,1.8
tee,black with forest fruits,,white,almond,,2.2
tee,black with forest fruits,,white,almond,chocolate syrup,2.5
tee,black with forest fruits,,white,almond,strawberry syrup,2.5
tee,black with forest fruits,,white,almond,caramel syrup,2.5
tee,black with forest fruits,,white,almond,hazelnut syrup,2.5
tee,black with forest fruits,,white,almond,vanilla syrup,2.5
tee,black with forest fruits,,white,almond,cinnamon powder,2.2
tee,black with forest fruits,,white,almond,chocolate powder,2.2
tee,black with forest fruits,,white,coconut,,2.2
tee,black with forest fruits,,white,coconut,chocolate syrup,2.5
tee,black with forest fruits,,white,coconut,strawberry syrup,2.5
tee,black with forest fruits,,white,coconut,caramel syrup,2.5
tee,black with forest fruits,,white,coconut,hazelnut syrup,2.5
tee,black with forest fruits,,white,coconut,vanilla syrup,2.5
tee,black with forest fruits,,white,coconut,cinnamon powder,2.2
tee,black with forest fruits,,white,coconut,chocolate powder,2.2
tee,black with forest fruits,,white,oat,,2.2
tee,black with forest fruits,,white,oat,chocolate syrup,2.5
tee,black with forest fruits,,white,oat,strawberry syrup,2.5
tee,black with forest fruits,,white,oat,caramel syrup,2.5
tee,black with forest fruits,,white,oat,hazelnut syrup,2.5
tee,black with forest fruits,,white,oat,vanilla syrup,2.5
tee,black with forest fruits,,white,oat,cinnamon powder,2.2
tee,black with forest fruits,,white,oat,chocolate powder,2.2
tee,black with forest fruits,,brown,,,1.8
tee,black with forest fruits,,brown,,chocolate syrup,2.1
tee,black with forest fruits,,brown,,strawberry syrup,2.1
tee,black with forest fruits,,brown,,caramel syrup,2.1
tee,black with forest fruits,,brown,,hazelnut syrup,2.1
tee,black with forest fruits,,brown,,vanilla syrup,2.1
tee,black with forest fruits,,brown,,cinnamon powder,1.8
tee,black with forest fruits,,brown,,chocolate powder,1.8
tee,black with forest fruits,,brown,fresh,,1.8
tee,black with forest fruits,,brown,fresh,chocolate syrup,2.1
tee,black with forest fruits,,brown,fresh,strawberry syrup,2.1
tee,black with forest fruits,,brown,fresh,caramel syrup,2.1
tee,black with forest fruits,,brown,fresh,hazelnut syrup,2.1
tee,black with forest fruits,,brown,fresh,vanilla syrup,2.1
tee,black with forest fruits,,brown,fresh,cinnamon powder,1.8
tee,black with forest fruits,,brown,fresh,chocolate powder,1.8
tee,black with forest fruits,,brown,evapore,,1.8
tee,black with forest fruits,,brown,evapore,chocolate syrup,2.1
tee,black with forest fruits,,brown,evapore,strawberry syrup,2.1
tee,black with forest fruits,,brown,evapore,caramel syrup,2.1
tee,black with forest fruits,,brown,evapore,hazelnut syrup,2.1
tee,black with forest fruits,,brown,evapore,vanilla syrup,2.1
tee,black with forest fruits,,brown,evapore,cinnamon powder,1.8
tee,black with forest fruits,,brown,evapore,chocolate powder,1.8
tee,black with forest fruits,,brown,almond,,2.2
tee,black with forest fruits,,brown,almond,chocolate syrup,2.5
tee,black with forest fruits,,brown,almond,strawberry syrup,2.5
tee,black with forest fruits,,brown,almond,caramel syrup,2.5
tee,black with forest fruits,,brown,almond,hazelnut syrup,2.5
tee,black with forest fruits,,brown,almond,vanilla syrup,2.5
tee,black with forest fruits,,brown,almond,cinnamon powder,2.2
tee,black with forest fruits,,brown,almond,chocolate powder,2.2
tee,black with forest fruits,,brown,coconut,,2.2
tee,black with forest fruits,,brown,coconut,chocolate syrup,2.5
tee,black with forest fruits,,brown,coconut,strawberry syrup,2.5
tee,black with forest fruits,,brown,coconut,caramel syrup,2.5
tee,black with forest fruits,,brown,coconut,hazelnut syrup,2.5
tee,black with forest fruits,,brown,coconut,vanilla syrup,2.5
tee,black with forest fruits,,brown,coconut,cinnamon powder,2.2
tee,black with forest fruits,,brown,coconut,chocolate powder,2.2
tee,black with forest fruits,,brown,oat,,2.2
tee,black with forest fruits,,brown,oat,chocolate syrup,2.5
tee,black with forest fruits,,brown,oat,strawberry syrup,2.5
tee,black with forest fruits,,brown,oat,caramel syrup,2.5
tee,black with forest fruits,,brown,oat,hazelnut syrup,2.5
tee,black with forest fruits,,brown,oat,vanilla syrup,2.5
tee,black with forest fruits,,brown,oat,cinnamon powder,2.2
tee,black with forest fruits,,brown,oat,chocolate powder,2.2
tee,black with forest fruits,,saccharin,,,1.8
tee,black with forest fruits,,saccharin,,chocolate syrup,2.1
tee,black with forest fruits,,saccharin,,strawberry syrup,2.1
tee,black with forest fruits,,saccharin,,caramel syrup,2.1
tee,black with forest fruits,,saccharin,,hazelnut syrup,2.1
tee,black with forest fruits,,saccharin,,vanilla syrup,2.1
tee,black with forest fruits,,saccharin,,cinnamon powder,1.8
tee,black with forest fruits,,saccharin,,chocolate powder,1.8
tee,black with forest fruits,,saccharin,fresh,,1.8
tee,black with forest fruits,,saccharin,fresh,chocolate syrup,2.1
tee,black with forest fruits,,saccharin,fresh,strawberry syrup,2.1
tee,black with forest fruits,,saccharin,fresh,caramel syrup,2.1
tee,black with forest fruits,,saccharin,fresh,hazelnut syrup,2.1
tee,black with forest fruits,,saccharin,fresh,vanilla syrup,2.1
tee,black with forest fruits,,saccharin,fresh,cinnamon powder,1.8
tee,black with forest fruits,,saccharin,fresh,chocolate powder,1.8
tee,black with forest fruits,,saccharin,evapore,,1.8
tee,black with forest fruits,,saccharin,evapore,chocolate syrup,2.1
tee,black with forest fruits,,saccharin,evapore,strawberry syrup,2.1
tee,black with forest fruits,,saccharin,evapore,caramel syrup,2.1
tee,black with forest fruits,,saccharin,evapore,hazelnut syrup,2.1
tee,black with forest fruits,,saccharin,evapore,vanilla syrup,2.1
tee,black with forest fruits,,saccharin,evapore,cinnamon powder,1.8
tee,black with forest fruits,,saccharin,evapore,chocolate powder,1.8
tee,black with forest fruits,,saccharin,almond,,2.2
tee,black with forest fruits,,saccharin,almond,chocolate syrup,2.5
tee,black with forest fruits,,saccharin,almond,strawberry syrup,2.5
tee,black with forest fruits,,saccharin,almond,caramel syrup,2.5
tee,black with forest fruits,,saccharin,almond,hazelnut syrup,2.5
tee,black with forest fruits,,saccharin,almond,vanilla syrup,2.5
tee,black with forest fruits,,saccharin,almond,cinnamon powder,2.2
tee,black with forest fruits,,saccharin,almond,chocolate powder,2.2
tee,black with forest fruits,,saccharin,coconut,,2.2
tee,black with forest fruits,,saccharin,coconut,chocolate syrup,2.5
tee,black with forest fruits,,saccharin,coconut,strawberry syrup,2.5
tee,black with forest fruits,,saccharin,coconut,caramel syrup,2.5
tee,black with forest fruits,,saccharin,coconut,hazelnut syrup,2.5
tee,black with forest fruits,,saccharin,coconut,vanilla syrup,2.5
tee,black with forest fruits,,saccharin,coconut,cinnamon powder,2.2
tee,black with forest fruits,,saccharin,coconut,chocolate powder,2.2
tee,black with forest fruits,,saccharin,oat,,2.2
tee,black with forest fruits,,saccharin,oat,chocolate syrup,2.5
tee,black with forest fruits,,saccharin,oat,strawberry syrup,2.5
tee,black with forest fruits,,saccharin,oat,caramel syrup,2.5
tee,black with forest fruits,,saccharin,oat,hazelnut syrup,2.5
tee,black with forest fruits,,saccharin,oat,vanilla syrup,2.5
tee,black with forest fruits,,saccharin,oat,cinnamon powder,2.2
tee,black with forest fruits,,saccharin,oat,chocolate powder,2.2
tee,black with forest fruits,,stevia,,,1.8
tee,black with forest fruits,,stevia,,chocolate syrup,2.1
tee,black with forest fruits,,stevia,,strawberry syrup,2.1
tee,black with forest fruits,,stevia,,caramel syrup,2.1
tee,black with forest fruits,,stevia,,hazelnut syrup,2.1
tee,black with forest fruits,,stevia,,vanilla syrup,2.1
tee,black with forest fruits,,stevia,,cinnamon powder,1.8
tee,black with forest fruits,,stevia,,chocolate powder,1.8
tee,black with forest fruits,,stevia,fresh,,1.8
tee,black with forest fruits,,stevia,fresh,chocolate syrup,2.1
tee,black with forest fruits,,stevia,fresh,strawberry syrup,2.1
tee,black with forest fruits,,stevia,fresh,caramel syrup,2.1
tee,black with forest fruits,,stevia,fresh,hazelnut syrup,2.1
tee,black with forest fruits,,stevia,fresh,vanilla syrup,2.1
tee,black with forest fruits,,stevia,fresh,cinnamon powder,1.8
tee,black with forest fruits,,stevia,fresh,chocolate powder,1.8
tee,black with forest fruits,,stevia,evapore,,1.8
tee,black with forest fruits,,stevia,evapore,chocolate syrup,2.1
tee,black with forest fruits,,stevia,evapore,strawberry syrup,2.1
tee,black with forest fruits,,stevia,evapore,caramel syrup,2.1
tee,black with forest fruits,,stevia,evapore,hazelnut syrup,2.1
tee,black with forest fruits,,stevia,evapore,vanilla syrup,2.1
tee,black with forest fruits,,stevia,evapore,cinnamon powder,1.8
tee,black with forest fruits,,stevia,evapore,chocolate powder,1.8
tee,black with forest fruits,,stevia,almond,,2.2
tee,black with forest fruits,,stevia,almond,chocolate syrup,2.5
tee,black with forest fruits,,stevia,almond,strawberry syrup,2.5
tee,black with forest fruits,,stevia,almond,caramel syrup,2.5
tee,black with forest fruits,,stevia,almond,hazelnut syrup,2.5
tee,black with forest fruits,,stevia,almond,vanilla syrup,2.5
tee,black with forest fruits,,stevia,almond,cinnamon powder,2.2
tee,black with forest fruits,,stevia,almond,chocolate powder,2.2
tee,black with forest fruits,,stevia,coconut,,2.2
tee,black with forest fruits,,stevia,coconut,chocolate syrup,2.5
tee,black with forest fruits,,stevia,coconut,strawberry syrup,2.5
tee,black with forest fruits,,stevia,coconut,caramel syrup,2.5
tee,black with forest fruits,,stevia,coconut,hazelnut syrup,2.5
tee,black with forest fruits,,stevia,coconut,vanilla syrup,2.5
tee,black with forest fruits,,stevia,coconut,cinnamon powder,2.2
tee,black with forest fruits,,stevia,coconut,chocolate powder,2.2
tee,black with forest fruits,,stevia,oat,,2.2
tee,black with forest fruits,,stevia,oat,chocolate syrup,2.5
tee,black with forest fruits,,stevia,oat,strawberry syrup,2.5
tee,black with forest fruits,,stevia,oat,caramel syrup,2.5
tee,black with forest fruits,,stevia,oat,hazelnut syrup,2.5
tee,black with forest fruits,,stevia,oat,vanilla syrup,2.5
tee,black with forest fruits,,stevia,oat,cinnamon powder,2.2
tee,black with forest fruits,,stevia,oat,chocolate powder,2.2
tee,black with forest fruits,,honey,,,2.1
tee,black with forest fruits,,honey,,chocolate syrup,2.4
tee,black with forest fruits,,honey,,strawberry syrup,2.4
tee,black with forest fruits,,honey,,caramel syrup,2.4
tee,black with forest fruits,,honey,,hazelnut syrup,2.4
tee,black with forest fruits,,honey,,vanilla syrup,2.4
tee,black with forest fruits,,honey,,cinnamon powder,2.1
tee,black with forest fruits,,honey,,chocolate powder,2.1
tee,black with forest fruits,,honey,fresh,,2.1
tee,black with forest fruits,,honey,fresh,chocolate syrup,2.4
tee,black with forest fruits,,honey,fresh,strawberry syrup,2.4
tee,black with forest fruits,,honey,fresh,caramel syrup,2.4
tee,black with forest fruits,,honey,fresh,hazelnut syrup,2.4
tee,black with forest fruits,,honey,fresh,vanilla syrup,2.4
tee,black with forest fruits,,honey,fresh,cinnamon powder,2.1
tee,black with forest fruits,,honey,fresh,chocolate powder,2.1
tee,black with forest fruits,,honey,evapore,,2.1
tee,black with forest fruits,,honey,evapore,chocolate syrup,2.4
tee,black with forest fruits,,honey,evapore,strawberry syrup,2.4
tee,black with forest fruits,,honey,evapore,caramel syrup,2.4
tee,black with forest fruits,,honey,evapore,hazelnut syrup,2.4
tee,black with forest fruits,,honey,evapore,vanilla syrup,2.4
tee,black with forest fruits,,honey,evapore,cinnamon powder,2.1
tee,black with forest fruits,,honey,evapore,chocolate powder,2.1
tee,black with forest fruits,,honey,almond,,2.5
tee,black with forest fruits,,honey,almond,chocolate syrup,2.8
tee,black with forest fruits,,honey,almond,strawberry syrup,2.8
tee,black with forest fruits,,honey,almond,caramel syrup,2.8
tee,black with forest fruits,,honey,almond,hazelnut syrup,2.8
tee,black with forest fruits,,honey,almond,vanilla syrup,2.8
tee,black with forest fruits,,honey,almond,cinnamon powder,2.5
tee,black with forest fruits,,honey,almond,chocolate powder,2.5
tee,black with forest fruits,,honey,coconut,,2.5
tee,black with forest fruits,,honey,coconut,chocolate syrup,2.8
tee,black with forest fruits,,honey,coconut,strawberry syrup,2.8
tee,black with forest fruits,,honey,coconut,caramel syrup,2.8
tee,black with forest fruits,,honey,coconut,hazelnut syrup,2.8
tee,black with forest fruits,,honey,coconut,vanilla syrup,2.8
tee,black with forest fruits,,honey,coconut,cinnamon powder,2.5
tee,black with forest fruits,,honey,coconut,chocolate powder,2.5
tee,black with forest fruits,,honey,oat,,2.5
tee,black with forest fruits,,honey,oat,chocolate syrup,2.8
tee,black with forest fruits,,honey,oat,strawberry syrup,2.8
tee,black with forest fruits,,honey,oat,caramel syrup,2.8
tee,black with forest fruits,,honey,oat,hazelnut syrup,2.8
tee,black with forest fruits,,honey,oat,vanilla syrup,2.8
tee,black with forest fruits,,honey,oat,cinnamon powder,2.5
tee,black with forest fruits,,honey,oat,chocolate powder,2.5
tee,black with forest fruits,little,,,,1.8
tee,black with forest fruits,little,,,chocolate syrup,2.1
