coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
espresso americano,double,80% arabica + 20% Robusta,little,stevia,oat,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,little,stevia,oat,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,little,stevia,oat,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,little,stevia,oat,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,little,stevia,oat,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,little,honey,,,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,,chocolate syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,,strawberry syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,,caramel syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,,hazelnut syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,,vanilla syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,,cinnamon powder,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,,chocolate powder,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,chocolate syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,strawberry syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,caramel syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,hazelnut syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,vanilla syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,cinnamon powder,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,fresh,chocolate powder,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,chocolate syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,strawberry syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,caramel syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,hazelnut syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,vanilla syrup,2.6
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,cinnamon powder,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,evapore,chocolate powder,2.3
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,chocolate syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,strawberry syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,caramel syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,hazelnut syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,vanilla syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,cinnamon powder,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,almond,chocolate powder,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,chocolate syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,strawberry syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,caramel syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,hazelnut syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,vanilla syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,cinnamon powder,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,coconut,chocolate powder,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,chocolate syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,strawberry syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,caramel syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,hazelnut syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,vanilla syrup,3.0
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,cinnamon powder,2.7
espresso americano,double,80% arabica + 20% Robusta,little,honey,oat,chocolate powder,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,fresh,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,evapore,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,almond,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,coconut,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,white,oat,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,fresh,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,evapore,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,almond,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,coconut,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,vanilla syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,cinnamon powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,brown,oat,chocolate powder,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,fresh,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,chocolate syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,strawberry syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,caramel syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,hazelnut syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,vanilla syrup,2.3
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,cinnamon powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,evapore,chocolate powder,2.0
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,almond,,2.4
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,almond,chocolate syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,almond,strawberry syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,almond,caramel syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,almond,hazelnut syrup,2.7
espresso americano,double,80% arabica + 20% Robusta,medium,saccharin,almond,vanilla syrup,2.7
